acco_ls_ratio,avg_quote_per_trade,avg_quote_per_trade_rank,close,close_time,funding_rate,global_ls_ratio,number_of_trades,number_of_trades_rank,oi,oi_change_pct,oi_rank,oi_value,oi_value_rank,posit_ls_ratio,price_abs_rank,price_change_pct,quote_volume,quote_volume_rank,rsi,source,taker_quote_imbalance_pct,timeframe,timestamp
2.465,78.16116008882682,0.683495145631068,0.02508,1784374499999,5e-05,2.1939,17900.0,0.858252427184466,395019177.0,0.49154592438873657,0.017475728155339806,9717471.7542,0.24660194174757283,1.2131,0.8035019455252919,2.0757020757020683,1399084.76559,0.8621359223300971,51.70585012556296,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,7.811244596313906,5m,1784374200000
2.465,75.57503702396703,0.7711864406779662,0.02416,1784375099999,5e-05,2.1939,39304.0,0.847457627118644,395019177.0,0.5267613779928348,0.00423728813559322,9717471.7542,0.6207627118644068,1.2131,0.7346072186836518,-1.6687016687016665,2970401.25519,0.826271186440678,30.863960974786124,ESPORTSUSDT_15m_limit500_20260718_182815_enriched_candles.csv,3.5752629441710657,15m,1784374200000
2.5411,73.24014346633416,0.5542635658914729,0.02387,1784374799999,5e-05,2.3135,12832.0,0.7005813953488372,393757161.0,-0.31948221085985606,0.009689922480620155,9905067.69938847,0.2810077519379845,1.2224,0.9611650485436893,-4.8245614035087865,939817.52096,0.6841085271317829,41.5874250720031,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,-1.4099207159348088,5m,1784374500000
2.5461,73.66996834344377,0.5686653771760155,0.02416,1784375099999,5e-05,2.33,8572.0,0.48936170212765956,395228744.0,0.37372856820248046,0.02127659574468085,9418300.96952,0.20309477756286268,1.2114,0.5872093023255814,1.2149141181399425,631498.96864,0.49709864603481624,44.39594193221059,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,1.6095678132127627,5m,1784374800000
2.5336,76.8074919470736,0.6447876447876448,0.02438,1784375399999,5e-05,2.3135,5177.0,0.25675675675675674,394459365.0,-0.19466676239520142,0.013513513513513514,9534082.85205,0.21042471042471042,1.2173,0.4951644100580271,0.9105960264900625,397632.38581,0.29922779922779924,46.497559281798544,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,16.03427961737128,5m,1784375100000
2.5336,68.29915223129775,0.6490486257928119,0.02427,1784375999999,5e-05,2.3135,20813.0,0.6701902748414377,394459365.0,-0.14171767665851487,0.0021141649048625794,9534082.85205,0.6088794926004228,1.2173,0.3326271186440678,0.45529801324502017,1421510.25539,0.6575052854122622,31.805096612179327,ESPORTSUSDT_15m_limit500_20260718_182815_enriched_candles.csv,10.104386499173918,15m,1784375100000
2.5461,59.257705153009425,0.18497109826589594,0.02498,1784375699999,5e-05,2.3245,6895.0,0.36801541425818884,393693929.0,-0.1940468570191034,0.009633911368015413,9598257.98902,0.2254335260115607,1.2113,0.8455598455598455,2.4610336341263306,408581.87703,0.3140655105973025,51.84340234893354,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,10.907391315040586,5m,1784375400000
2.5702,70.39194514929642,0.4846153846153846,0.02427,1784375999999,5e-05,2.3681,8741.0,0.49903846153846154,392350980.0,-0.34111498833907516,0.0,9808182.0500202,0.2653846153846154,1.2064,0.884393063583815,-2.842273819055241,615295.99255,0.4846153846153846,45.98773481338071,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,5.7389903392115045,5m,1784375700000
2.5971,67.56425222608878,0.4145873320537428,0.02467,1784376299999,5e-05,2.3875,9483.0,0.5604606525911708,393309128.0,0.24420685784956042,0.007677543186180422,9533813.26272,0.2092130518234165,1.201,0.7096153846153846,1.6481252575195837,640711.80386,0.5047984644913628,49.45171699875384,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,1.697433478590381,5m,1784376000000
2.5971,69.96491307392617,0.679324894514768,0.02402,1784376899999,5e-05,2.3875,20534.0,0.6645569620253164,393309128.0,-0.29159835006071777,0.002109704641350211,9533813.26272,0.6075949367088608,1.201,0.5856236786469344,-1.0300782859497315,1436659.52506,0.6603375527426161,30.779580637024992,ESPORTSUSDT_15m_limit500_20260718_182815_enriched_candles.csv,-4.363669212256941,15m,1784376000000
