anchor_close_time,anchor_timestamp,campaign_index,control_causal_state,control_tier,control_time,control_timestamp,coverage_complete,distance,first_negative_minutes,first_positive_minutes,future_rows,gap_truncated,horizon_minutes,mae_close_pct,mfe_close_pct,observed_minutes,stage,symbol,terminal_return_pct
1784289599999,1784288700000,1,CONTINUATION_RELOAD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T11:45:00+00:00,1784288700000,True,0.39251991164287164,120,15,24,False,360,-1.9395954558049322,0.304793571626516,360,EARLY_BUILD,LYNUSDT,-1.0806317539484467
1784251799999,1784250900000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T01:15:00+00:00,1784250900000,True,0.46155827545935474,45,15,24,False,360,-1.5423443634324019,0.8412787436904212,360,EARLY_BUILD,LYNUSDT,0.8412787436904212
1784164499999,1784163600000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-16T01:00:00+00:00,1784163600000,True,0.5378157385322185,150,15,24,False,360,-4.508312200619891,1.1270780501549726,360,EARLY_BUILD,LYNUSDT,-3.7757114680191606
1783997999999,1783997100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T02:45:00+00:00,1783997100000,True,0.5837295010540897,15,,24,False,360,-1.6356457980823413,-0.2256063169768674,360,EARLY_BUILD,LYNUSDT,-0.6486181613085229
1784266199999,1784265300000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T05:15:00+00:00,1784265300000,True,0.6538324274861607,90,15,24,False,360,-1.0149422046800138,1.8607273752466957,360,EARLY_BUILD,LYNUSDT,1.2686777558500006
1784094299999,1784093400000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T05:30:00+00:00,1784093400000,True,0.6796961462900747,15,30,24,False,360,-0.16939582156972888,2.5974025974025983,360,EARLY_BUILD,LYNUSDT,2.5974025974025983
1784066399999,1784065500000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T21:45:00+00:00,1784065500000,True,0.8445867012487648,60,15,24,False,360,-0.6991051454138697,0.1677852348993314,360,EARLY_BUILD,LYNUSDT,-0.6991051454138697
1783973699999,1783972800000,1,LATENT,CAUSAL_INACTIVE,2026-07-13T20:00:00+00:00,1783972800000,True,0.09194584002426116,15,,48,False,720,-3.325942350332589,-0.471175166297122,720,EARLY_BUILD,LYNUSDT,-2.8547671840354893
1784051099999,1784050200000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T17:30:00+00:00,1784050200000,True,0.0743530937749899,15,75,48,False,720,-1.4233882221602157,0.11163829193412411,720,EARLY_BUILD,LYNUSDT,-1.144292492324872
1784123999999,1784123100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T13:45:00+00:00,1784123100000,True,0.18770454040498588,15,315,48,False,720,-1.4440433212996373,0.5276312135517935,720,EARLY_BUILD,LYNUSDT,-0.5831713412940864
1784307599999,1784306700000,1,CONTINUATION_RELOAD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T16:45:00+00:00,1784306700000,True,0.2805369877510462,15,45,48,False,720,-0.9282700421940793,2.3347398030942434,720,EARLY_BUILD,LYNUSDT,1.3783403656821402
